,Country,Time,Value (Thousand),Year,Month,Type
4502,Other Countries In Oceania ,2018 Jul,413801,2018,Jul,Export
4503,Other Countries In Oceania ,2018 Jun,464618,2018,Jun,Export
4506,Other Countries In Oceania ,2018 Mar,392986,2018,Mar,Export
4504,Other Countries In Oceania ,2018 May,409173,2018,May,Export
4498,Other Countries In Oceania ,2018 Nov,528907,2018,Nov,Export
4499,Other Countries In Oceania ,2018 Oct,504647,2018,Oct,Export
4500,Other Countries In Oceania ,2018 Sep,405555,2018,Sep,Export
4493,Other Countries In Oceania ,2019 Apr,406256,2019,Apr,Export
4489,Other Countries In Oceania ,2019 Aug,350832,2019,Aug,Export
4485,Other Countries In Oceania ,2019 Dec,199764,2019,Dec,Export
4495,Other Countries In Oceania ,2019 Feb,370900,2019,Feb,Export
4496,Other Countries In Oceania ,2019 Jan,389696,2019,Jan,Export
4490,Other Countries In Oceania ,2019 Jul,391282,2019,Jul,Export
4491,Other Countries In Oceania ,2019 Jun,381316,2019,Jun,Export
4494,Other Countries In Oceania ,2019 Mar,359762,2019,Mar,Export
4492,Other Countries In Oceania ,2019 May,374320,2019,May,Export
4486,Other Countries In Oceania ,2019 Nov,250568,2019,Nov,Export
4487,Other Countries In Oceania ,2019 Oct,395194,2019,Oct,Export
4488,Other Countries In Oceania ,2019 Sep,374606,2019,Sep,Export
4481,Other Countries In Oceania ,2020 Apr,347044,2020,Apr,Export
4477,Other Countries In Oceania ,2020 Aug,336797,2020,Aug,Export
4473,Other Countries In Oceania ,2020 Dec,345987,2020,Dec,Export
4483,Other Countries In Oceania ,2020 Feb,605285,2020,Feb,Export
4484,Other Countries In Oceania ,2020 Jan,590793,2020,Jan,Export
4478,Other Countries In Oceania ,2020 Jul,292682,2020,Jul,Export
4479,Other Countries In Oceania ,2020 Jun,258498,2020,Jun,Export
4482,Other Countries In Oceania ,2020 Mar,441282,2020,Mar,Export
4480,Other Countries In Oceania ,2020 May,214693,2020,May,Export
4474,Other Countries In Oceania ,2020 Nov,319859,2020,Nov,Export
4475,Other Countries In Oceania ,2020 Oct,315235,2020,Oct,Export
4476,Other Countries In Oceania ,2020 Sep,334003,2020,Sep,Export
4469,Other Countries In Oceania ,2021 Apr,424102,2021,Apr,Export
4465,Other Countries In Oceania ,2021 Aug,430472,2021,Aug,Export
4461,Other Countries In Oceania ,2021 Dec,499593,2021,Dec,Export
4471,Other Countries In Oceania ,2021 Feb,431246,2021,Feb,Export
4472,Other Countries In Oceania ,2021 Jan,377216,2021,Jan,Export
4466,Other Countries In Oceania ,2021 Jul,426835,2021,Jul,Export
4467,Other Countries In Oceania ,2021 Jun,415067,2021,Jun,Export
4470,Other Countries In Oceania ,2021 Mar,368318,2021,Mar,Export
4468,Other Countries In Oceania ,2021 May,399373,2021,May,Export
4462,Other Countries In Oceania ,2021 Nov,491014,2021,Nov,Export
4463,Other Countries In Oceania ,2021 Oct,425155,2021,Oct,Export
4464,Other Countries In Oceania ,2021 Sep,426439,2021,Sep,Export
4460,Other Countries In Oceania ,2022 Jan,531186,2022,Jan,Export
2692,Pakistan ,2018 Apr,89850,2018,Apr,Export
2688,Pakistan ,2018 Aug,76534,2018,Aug,Export
2684,Pakistan ,2018 Dec,92769,2018,Dec,Export
2694,Pakistan ,2018 Feb,128677,2018,Feb,Export
2695,Pakistan ,2018 Jan,108142,2018,Jan,Export
2689,Pakistan ,2018 Jul,89393,2018,Jul,Export
2690,Pakistan ,2018 Jun,81419,2018,Jun,Export
2693,Pakistan ,2018 Mar,107416,2018,Mar,Export
2691,Pakistan ,2018 May,140525,2018,May,Export
2685,Pakistan ,2018 Nov,102187,2018,Nov,Export
2686,Pakistan ,2018 Oct,139461,2018,Oct,Export
2687,Pakistan ,2018 Sep,125431,2018,Sep,Export
2680,Pakistan ,2019 Apr,89283,2019,Apr,Export
2676,Pakistan ,2019 Aug,92767,2019,Aug,Export
2672,Pakistan ,2019 Dec,98297,2019,Dec,Export
2682,Pakistan ,2019 Feb,113316,2019,Feb,Export
2683,Pakistan ,2019 Jan,185968,2019,Jan,Export
2677,Pakistan ,2019 Jul,161736,2019,Jul,Export
2678,Pakistan ,2019 Jun,79149,2019,Jun,Export
2681,Pakistan ,2019 Mar,129163,2019,Mar,Export
2679,Pakistan ,2019 May,84277,2019,May,Export
2673,Pakistan ,2019 Nov,76267,2019,Nov,Export
2674,Pakistan ,2019 Oct,88448,2019,Oct,Export
2675,Pakistan ,2019 Sep,105631,2019,Sep,Export
2668,Pakistan ,2020 Apr,47275,2020,Apr,Export
2664,Pakistan ,2020 Aug,133325,2020,Aug,Export
2660,Pakistan ,2020 Dec,85678,2020,Dec,Export
2670,Pakistan ,2020 Feb,171549,2020,Feb,Export
2671,Pakistan ,2020 Jan,175338,2020,Jan,Export
2665,Pakistan ,2020 Jul,73067,2020,Jul,Export
2666,Pakistan ,2020 Jun,72764,2020,Jun,Export
2669,Pakistan ,2020 Mar,73769,2020,Mar,Export
2667,Pakistan ,2020 May,58553,2020,May,Export
2661,Pakistan ,2020 Nov,97269,2020,Nov,Export
2662,Pakistan ,2020 Oct,81263,2020,Oct,Export
2663,Pakistan ,2020 Sep,66813,2020,Sep,Export
2656,Pakistan ,2021 Apr,142533,2021,Apr,Export
2652,Pakistan ,2021 Aug,188100,2021,Aug,Export
2648,Pakistan ,2021 Dec,113172,2021,Dec,Export
2658,Pakistan ,2021 Feb,80077,2021,Feb,Export
2659,Pakistan ,2021 Jan,114767,2021,Jan,Export
2653,Pakistan ,2021 Jul,134201,2021,Jul,Export
2654,Pakistan ,2021 Jun,112620,2021,Jun,Export
2657,Pakistan ,2021 Mar,94380,2021,Mar,Export
2655,Pakistan ,2021 May,132392,2021,May,Export
2649,Pakistan ,2021 Nov,134061,2021,Nov,Export
2650,Pakistan ,2021 Oct,347067,2021,Oct,Export
2651,Pakistan ,2021 Sep,144473,2021,Sep,Export
2647,Pakistan ,2022 Jan,109204,2022,Jan,Export
4309,Papua New Guinea ,2018 Apr,62630,2018,Apr,Export
4305,Papua New Guinea ,2018 Aug,45479,2018,Aug,Export
4301,Papua New Guinea ,2018 Dec,60501,2018,Dec,Export
4311,Papua New Guinea ,2018 Feb,30223,2018,Feb,Export
4312,Papua New Guinea ,2018 Jan,65087,2018,Jan,Export
4306,Papua New Guinea ,2018 Jul,47850,2018,Jul,Export
4307,Papua New Guinea ,2018 Jun,95297,2018,Jun,Export
4310,Papua New Guinea ,2018 Mar,81894,2018,Mar,Export
4308,Papua New Guinea ,2018 May,47515,2018,May,Export
4302,Papua New Guinea ,2018 Nov,64145,2018,Nov,Export
4303,Papua New Guinea ,2018 Oct,57450,2018,Oct,Export
4304,Papua New Guinea ,2018 Sep,56863,2018,Sep,Export
4297,Papua New Guinea ,2019 Apr,69561,2019,Apr,Export
4293,Papua New Guinea ,2019 Aug,75960,2019,Aug,Export
4289,Papua New Guinea ,2019 Dec,50273,2019,Dec,Export
4299,Papua New Guinea ,2019 Feb,54355,2019,Feb,Export
4300,Papua New Guinea ,2019 Jan,79029,2019,Jan,Export
4294,Papua New Guinea ,2019 Jul,71312,2019,Jul,Export
4295,Papua New Guinea ,2019 Jun,57684,2019,Jun,Export
4298,Papua New Guinea ,2019 Mar,66032,2019,Mar,Export
4296,Papua New Guinea ,2019 May,93217,2019,May,Export
4290,Papua New Guinea ,2019 Nov,69967,2019,Nov,Export
4291,Papua New Guinea ,2019 Oct,71587,2019,Oct,Export
4292,Papua New Guinea ,2019 Sep,51658,2019,Sep,Export
4285,Papua New Guinea ,2020 Apr,65185,2020,Apr,Export
4281,Papua New Guinea ,2020 Aug,45468,2020,Aug,Export
4277,Papua New Guinea ,2020 Dec,63337,2020,Dec,Export
4287,Papua New Guinea ,2020 Feb,78522,2020,Feb,Export
4288,Papua New Guinea ,2020 Jan,105812,2020,Jan,Export
4282,Papua New Guinea ,2020 Jul,54761,2020,Jul,Export
4283,Papua New Guinea ,2020 Jun,46108,2020,Jun,Export
4286,Papua New Guinea ,2020 Mar,69351,2020,Mar,Export
4284,Papua New Guinea ,2020 May,35924,2020,May,Export
4278,Papua New Guinea ,2020 Nov,40719,2020,Nov,Export
4279,Papua New Guinea ,2020 Oct,62190,2020,Oct,Export
4280,Papua New Guinea ,2020 Sep,53035,2020,Sep,Export
4273,Papua New Guinea ,2021 Apr,60025,2021,Apr,Export
4269,Papua New Guinea ,2021 Aug,66963,2021,Aug,Export
4265,Papua New Guinea ,2021 Dec,71805,2021,Dec,Export
4275,Papua New Guinea ,2021 Feb,37434,2021,Feb,Export
4276,Papua New Guinea ,2021 Jan,75515,2021,Jan,Export
4270,Papua New Guinea ,2021 Jul,34614,2021,Jul,Export
4271,Papua New Guinea ,2021 Jun,70882,2021,Jun,Export
4274,Papua New Guinea ,2021 Mar,67297,2021,Mar,Export
4272,Papua New Guinea ,2021 May,38503,2021,May,Export
4266,Papua New Guinea ,2021 Nov,73323,2021,Nov,Export
4267,Papua New Guinea ,2021 Oct,68151,2021,Oct,Export
4268,Papua New Guinea ,2021 Sep,65586,2021,Sep,Export
4264,Papua New Guinea ,2022 Jan,81210,2022,Jan,Export
3917,Paraguay ,2018 Apr,661,2018,Apr,Export
3913,Paraguay ,2018 Aug,709,2018,Aug,Export
3909,Paraguay ,2018 Dec,229,2018,Dec,Export
3919,Paraguay ,2018 Feb,162,2018,Feb,Export
3920,Paraguay ,2018 Jan,522,2018,Jan,Export
3914,Paraguay ,2018 Jul,437,2018,Jul,Export
3915,Paraguay ,2018 Jun,499,2018,Jun,Export
3918,Paraguay ,2018 Mar,633,2018,Mar,Export
3916,Paraguay ,2018 May,362,2018,May,Export
3910,Paraguay ,2018 Nov,777,2018,Nov,Export
3911,Paraguay ,2018 Oct,610,2018,Oct,Export
3912,Paraguay ,2018 Sep,970,2018,Sep,Export
3905,Paraguay ,2019 Apr,514,2019,Apr,Export
3901,Paraguay ,2019 Aug,738,2019,Aug,Export
3897,Paraguay ,2019 Dec,298,2019,Dec,Export
3907,Paraguay ,2019 Feb,398,2019,Feb,Export
3908,Paraguay ,2019 Jan,360,2019,Jan,Export
3902,Paraguay ,2019 Jul,554,2019,Jul,Export
3903,Paraguay ,2019 Jun,286,2019,Jun,Export
3906,Paraguay ,2019 Mar,1023,2019,Mar,Export
3904,Paraguay ,2019 May,145,2019,May,Export
3898,Paraguay ,2019 Nov,1022,2019,Nov,Export
3899,Paraguay ,2019 Oct,616,2019,Oct,Export
